"state","county","FIPS","votes_dem_12","votes_gop_12","votes_total_12"
"MI","Jackson County",26075,32301,36298,69323
"MI","Kalamazoo County",26077,69045,52660,122880
"MI","Kalkaska County",26079,3268,4897,8281
"MI","Kent County",26081,134560,157801,295418
"MI","Keweenaw County",26083,582,774,1388
"MI","Lake County",26085,2752,2487,5287
"MI","Lapeer County",26087,18786,23725,43025
"MI","Leelanau County",26089,6576,7483,14164
"MI","Lenawee County",26091,21774,22351,44619
"MI","Livingston County",26093,37186,60000,97959
"MI","Luce County",26095,951,1501,2477
"MI","Mackinac County",26097,2652,3396,6097
"MI","Macomb County",26099,207992,191896,403388
"MI","Manistee County",26101,6467,5736,12385
"MI","Marquette County",26103,18126,13609,32144
"MI","Mason County",26105,6856,7580,14588
"MI","Mecosta County",26107,7515,9175,16879
"MI","Menominee County",26109,5244,5565,10922
"MI","Midland County",26111,17480,23942,41808
"MI","Missaukee County",26113,2274,4665,7024
"MI","Monroe County",26115,36310,35593,72682
"MI","Montcalm County",26117,11431,13624,25383
"MI","Montmorency County",26119,2049,2928,5051
"MI","Muskegon County",26121,44436,30882,76054
"MI","Newaygo County",26123,8723,12458,21424
"MI","Oakland County",26125,349055,296531,650306
"MI","Oceana County",26127,5063,6239,11438
"MI","Ogemaw County",26129,4791,5437,10361
"MI","Ontonagon County",26131,1585,1906,3535
"MI","Osceola County",26133,3981,6140,10265
"MI","Oscoda County",26135,1654,2308,4027
"MI","Otsego County",26137,4681,7008,11829
"MI","Ottawa County",26139,43068,88503,132695
"MI","Presque Isle County",26141,3192,3794,7077
"MI","Roscommon County",26143,6198,6701,13032
"MI","Saginaw County",26145,54372,42716,97903
"MI","Sanilac County",26151,7212,10961,18359
"MI","Schoolcraft County",26153,1865,2142,4046
"MI","Shiawassee County",26155,17197,15962,33590
"MI","St. Clair County",26147,33845,39076,73740
"MI","St. Joseph County",26149,10106,12975,23314
"MI","Tuscola County",26157,11643,14517,26482
"MI","Van Buren County",26159,16288,16140,32798
"MI","Washtenaw County",26161,120791,56401,179016
"MI","Wayne County",26163,595253,213586,814108
"MI","Wexford County",26165,5717,7972,13859
"MN","Aitkin County",27001,4412,4533,9109
"MN","Anoka County",27003,88611,93430,185714
"MN","Becker County",27005,6829,9204,16329
"MN","Beltrami County",27007,11818,9637,21949
"MN","Benton County",27009,8173,10849,19521
"MN","Big Stone County",27011,1345,1385,2783
"MN","Blue Earth County",27013,18164,14916,34039
"MN","Brown County",27015,5630,7938,13882
"MN","Carlton County",27017,11389,6586,18356
"MN","Carver County",27019,20745,31155,52747
"MN","Cass County",27021,6858,8957,16080
"MN","Chippewa County",27023,3083,2967,6176
"MN","Chisago County",27025,12524,16227,29331
"MN","Clay County",27027,15210,12920,28771
"MN","Clearwater County",27029,1753,2359,4183
"MN","Cook County",27031,1993,1221,3304
"MN","Cottonwood County",27033,2433,3316,5848
"MN","Crow Wing County",27035,14760,19415,34800
"MN","Dakota County",27037,116252,109514,230023
"MN","Dodge County",27039,4487,5522,10272
"MN","Douglas County",27041,8665,11905,20917
"MN","Faribault County",27043,3407,4104,7689
"MN","Fillmore County",27045,5713,4913,10854
"MN","Freeborn County",27047,9327,6970,16645
"MN","Goodhue County",27049,12212,12986,25701
"MN","Grant County",27051,1647,1748,3471
"MN","Hennepin County",27053,423979,240073,677965
"MN","Houston County",27055,5281,4951,10422
"MN","Hubbard County",27057,4676,6622,11482
"MN","Isanti County",27059,8024,11675,20131
"MN","Itasca County",27061,12852,10500,23833
"MN","Jackson County",27063,2268,3044,5415
"MN","Kanabec County",27065,3586,4319,8107
"MN","Kandiyohi County",27067,9806,11239,21403
"MN","Kittson County",27069,1241,1095,2405
"MN","Koochiching County",27071,3451,2841,6432
"MN","Lac qui Parle County",27073,1974,1938,3974
"MN","Lake County",27075,4043,2610,6797
"MN","Lake of the Woods County",27077,859,1306,2220
"MN","Le Sueur County",27079,6753,7714,14730
"MN","Lincoln County",27081,1428,1594,3113
"MN","Lyon County",27083,5465,6595,12334
"MN","Mahnomen County",27087,1276,871,2179
"MN","Marshall County",27089,1854,2380,4335
"MN","Martin County",27091,4054,6657,10927
"MN","McLeod County",27085,6970,11069,18455
"MN","Meeker County",27093,4969,6913,12167
"MN","Mille Lacs County",27095,5829,6951,13047
"MN","Morrison County",27097,6153,10159,16662
"MN","Mower County",27099,11129,6938,18471
"MN","Murray County",27101,2160,2504,4754
"MN","Nicollet County",27103,9652,8214,18285
"MN","Nobles County",27105,3793,4581,8493
"MN","Norman County",27107,1730,1384,3199
"MN","Olmsted County",27109,39338,36832,77951
"MN","Otter Tail County",27111,12165,18860,31562
"MN","Pennington County",27113,3024,3304,6493
"MN","Pine County",27115,6750,6845,13904
"MN","Pipestone County",27117,1728,2828,4637
"MN","Polk County",27119,6773,7615,14644
"MN","Pope County",27121,2981,3142,6224
"MN","Ramsey County",27123,184936,86799,277782
"MN","Red Lake County",27125,928,978,1963
"MN","Redwood County",27127,3008,4570,7761
"MN","Renville County",27129,3394,4149,7684
"MN","Rice County",27131,17054,14380,32160
"MN","Rock County",27133,1945,2810,4830
"MN","Roseau County",27135,2772,4409,7330
"MN","Scott County",27139,29714,40321,71411
"MN","Sherburne County",27141,17597,27848,46320
"MN","Sibley County",27143,2916,4693,7785
"MN","St. Louis County",27137,74177,39675,116460
"MN","Stearns County",27145,33552,43015,78178
"MN","Steele County",27147,8706,9903,19034
"MN","Stevens County",27149,2742,2766,5621
"MN","Swift County",27151,2751,2248,5087
"MN","Todd County",27153,4819,6719,11762
"MN","Traverse County",27155,942,860,1840
"MN","Wabasha County",27157,5415,6049,11722
"MN","Wadena County",27159,2492,4143,6772
"MN","Waseca County",27161,4370,5116,9706
"MN","Washington County",27163,70203,69137,141711
"MN","Watonwan County",27165,2494,2517,5115
"MN","Wilkin County",27167,1258,1884,3212
"MN","Winona County",27169,14980,11480,27103
"MN","Wright County",27171,26584,41460,69550
"MN","Yellow Medicine County",27173,2465,2806,5397
"MO","Adair County",29001,4218,5648,10121
"MO","Andrew County",29003,2649,5457,8306
"MO","Atchison County",29005,756,1902,2709
"MO","Audrain County",29007,3538,6186,9951
"MO","Barry County",29009,3667,9832,13806
"MO","Barton County",29011,1232,4416,5746
"MO","Bates County",29013,2557,5020,7771
"MO","Benton County",29015,2925,6069,9157
"MO","Bollinger County",29017,1213,4094,5455
"MO","Boone County",29019,39782,37343,79296
"MO","Buchanan County",29021,15594,18660,35106
"MO","Butler County",29023,4363,12248,16889
"MO","Caldwell County",29025,1313,2724,4171
"MO","Callaway County",29027,6070,11742,18228
"MO","Camden County",29029,6458,15089,21942
"MO","Cape Girardeau County",29031,9713,25343,35672
"MO","Carroll County",29033,1154,3072,4304
"MO","Carter County",29035,754,1978,2799
"MO","Cass County",29037,17044,30912,48913
"MO","Cedar County",29039,1536,4375,6043
"MO","Chariton County",29041,1339,2402,3821
"MO","Christian County",29043,9809,27465,37952
"MO","Clark County",29045,1398,1730,3225
"MO","Clay County",29047,47250,56131,105465
"MO","Clinton County",29049,3685,5904,9830
"MO","Cole County",29051,12003,24488,37058
"MO","Cooper County",29053,2474,4887,7511
"MO","Crawford County",29055,2951,6434,9579
"MO","Dade County",29057,939,2895,3896
"MO","Dallas County",29059,2122,4992,7279
"MO","Daviess County",29061,1124,2282,3512
"MO","DeKalb County",29063,1194,3056,4350
"MO","Dent County",29065,1585,4883,6643
"MO","Douglas County",29067,1709,4649,6556
"MO","Dunklin County",29069,3635,6849,10649
"MO","Franklin County",29071,16294,29271,46573
"MO","Gasconade County",29073,2099,4895,7134
"MO","Gentry County",29075,937,1986,2997
"MO","Greene County",29077,46130,76786,125639
"MO","Grundy County",29079,1212,3030,4374
"MO","Harrison County",29081,984,2624,3695
"MO","Henry County",29083,3604,6229,10121
"MO","Hickory County",29085,1733,2835,4680
"MO","Holt County",29087,551,1725,2310
"MO","Howard County",29089,1722,3012,4861
"MO","Howell County",29091,4393,11541,16341
"MO","Iron County",29093,1669,2252,4031
"MO","Jackson County",29095,180100,121891,306854
"MO","Jasper County",29097,12808,31345,45213
"MO","Jefferson County",29099,41570,53973,97613
"MO","Johnson County",29101,7661,12750,21001
"MO","Knox County",29103,698,1205,1957
"MO","Laclede County",29105,4093,10934,15361
"MO","Lafayette County",29107,5650,9800,15786
"MO","Lawrence County",29109,4014,11417,15748
"MO","Lewis County",29111,1507,2677,4278
"MO","Lincoln County",29113,7733,14330,22649
"MO","Linn County",29115,2031,3331,5527
"MO","Livingston County",29117,1906,4006,6054
"MO","Macon County",29121,2309,4700,7159
"MO","Madison County",29123,1588,3227,4930
"MO","Maries County",29125,1299,3165,4538
"MO","Marion County",29127,4034,7926,12164
"MO","McDonald County",29119,1920,5694,7817
"MO","Mercer County",29129,353,1255,1655
"MO","Miller County",29131,2651,8099,11019
"MO","Mississippi County",29133,1857,2996,4918
"MO","Moniteau County",29135,1608,4703,6442
"MO","Monroe County",29137,1398,2564,4057
"MO","Montgomery County",29139,1734,3486,5317
"MO","Morgan County",29141,2773,5733,8688
"MO","New Madrid County",29143,2814,4284,7250
"MO","Newton County",29145,6425,18179,25080
"MO","Nodaway County",29147,3172,5593,8976
"MO","Oregon County",29149,1419,2886,4421
"MO","Osage County",29151,1472,5330,6918
"MO","Ozark County",29153,1261,3080,4453
"MO","Pemiscot County",29155,2671,3596,6333
"MO","Perry County",29157,2184,5669,7987
"MO","Pettis County",29159,5902,10840,17171
"MO","Phelps County",29161,5798,11893,18188
"MO","Pike County",29163,2581,4576,7319
"MO","Platte County",29165,19171,25617,45547
"MO","Polk County",29167,3580,9252,13119
"MO","Pulaski County",29169,4199,9092,13571
"MO","Putnam County",29171,587,1673,2309
"MO","Ralls County",29173,1736,3231,5036
"MO","Randolph County",29175,3031,6667,9944
"MO","Ray County",29177,4264,5805,10346
"MO","Reynolds County",29179,1155,1927,3196
"MO","Ripley County",29181,1396,3743,5263
"MO","Saline County",29195,3785,5096,9095
"MO","Schuyler County",29197,697,1174,1939
"MO","Scotland County",29199,643,1246,1936
"MO","Scott County",29201,5122,11623,16999
"MO","Shannon County",29203,1300,2260,3688
"MO","Shelby County",29205,966,2188,3232
"MO","St. Charles County",29183,71798,110732,185597
"MO","St. Clair County",29185,1460,3019,4626
"MO","St. Francois County",29187,8837,13248,22590
"MO","St. Louis County",29189,294735,223102,524628
"MO","St. Louis city",29510,116654,22617,141135
"MO","Ste. Genevieve County",29186,3813,4055,8070
"MO","Stoddard County",29207,3153,9496,12866
"MO","Stone County",29209,3920,11780,15974
"MO","Sullivan County",29211,908,1610,2595
"MO","Taney County",29213,5462,15713,21608
"MO","Texas County",29215,2871,7618,10764
"MO","Vernon County",29217,2580,5756,8519
"MO","Warren County",29219,5219,9150,14676
"MO","Washington County",29221,3402,5008,8616
"MO","Wayne County",29223,1811,3790,5718
"MO","Webster County",29225,4407,10702,15421
"MO","Worth County",29227,341,664,1048
"MO","Wright County",29229,1953,5831,7956
"MS","Adams County",28001,7999,5542,13621
"MS","Alcorn County",28003,3449,11027,14682
"MS","Amite County",28005,3218,4393,7661
"MS","Attala County",28007,3368,4452,7853
"MS","Benton County",28009,2026,2030,4080
"MS","Bolivar County",28011,9772,4346,14258
"MS","Calhoun County",28013,2250,3961,6273
"MS","Carroll County",28015,1990,3953,5968
"MS","Chickasaw County",28017,3914,3601,7641
"MS","Choctaw County",28019,1283,2533,3847
"MS","Claiborne County",28021,4633,608,5258
"MS","Clarke County",28023,2695,4415,7199
"MS","Clay County",28025,5860,3735,9659
"MS","Coahoma County",28027,7164,2356,9563
"MS","Copiah County",28029,7201,5714,13002
"MS","Covington County",28031,3800,5282,9145
"MS","DeSoto County",28033,20979,42399,64026
"MS","Forrest County",28035,12079,15339,27789
"MS","Franklin County",28037,1706,2705,4443
"MS","George County",28039,1352,8353,9826
"MS","Greene County",28041,1325,4528,5919
"MS","Grenada County",28043,5279,5980,11320
"MS","Hancock County",28045,3879,12859,17023
"MS","Harrison County",28047,22242,38646,61602
"MS","Hinds County",28049,70512,26450,97639
"MS","Holmes County",28051,6775,1264,8076
"MS","Humphreys County",28053,3399,1069,4481
"MS","Issaquena County",28055,479,302,787
"MS","Itawamba County",28057,1599,6925,8729
"MS","Jackson County",28059,15452,33262,49290
"MS","Jasper County",28061,5097,4193,9340
"MS","Jefferson County",28063,3508,431,3953
"MS","Jefferson Davis County",28065,4094,2439,6618
"MS","Jones County",28067,9146,20635,30038
"MS","Kemper County",28069,3239,1789,5052
"MS","Lafayette County",28071,7098,9772,17191
"MS","Lamar County",28073,5037,17472,22780
"MS","Lauderdale County",28075,12642,17322,30213
"MS","Lawrence County",28077,2394,4153,6584
"MS","Leake County",28079,3599,4283,7921
"MS","Lee County",28081,12043,22004,34363
"MS","Leflore County",28083,8423,3115,11600
"MS","Lincoln County",28085,4879,9333,14303
"MS","Lowndes County",28087,12037,12399,24674
"MS","Madison County",28089,20722,28507,49571
"MS","Marion County",28091,3833,7118,11041
"MS","Marshall County",28093,9581,6444,16141
"MS","Monroe County",28095,6990,9661,16789
"MS","Montgomery County",28097,2245,2543,4807
"MS","Neshoba County",28099,3030,7772,10890
"MS","Newton County",28101,3069,5909,9039
"MS","Noxubee County",28103,4920,1325,6264
"MS","Oktibbeha County",28105,8030,7728,16001
"MS","Panola County",28107,9079,7629,16826
"MS","Pearl River County",28109,3813,15836,19938
"MS","Perry County",28111,1519,4110,5686
"MS","Pike County",28113,9304,7986,17429
"MS","Pontotoc County",28115,2785,9403,12348
"MS","Prentiss County",28117,2817,7075,10033
"MS","Quitman County",28119,2837,1116,3979
"MS","Rankin County",28121,14425,46318,61438
"MS","Scott County",28123,4774,5728,10584
"MS","Sharkey County",28125,1571,675,2258
"MS","Simpson County",28127,4723,7424,12249
"MS","Smith County",28129,1979,6049,8099
"MS","Stone County",28131,1794,4924,6820
"MS","Sunflower County",28133,7989,2907,10995
"MS","Tallahatchie County",28135,3838,2480,6363
"MS","Tate County",28137,4572,6666,11374
"MS","Tippah County",28139,2254,6625,9008
"MS","Tishomingo County",28141,1623,6070,7850
"MS","Tunica County",28143,3371,867,4262
"MS","Union County",28145,2481,7759,10359
"MS","Walthall County",28147,3386,4012,7476
"MS","Warren County",28149,9899,9390,19429
"MS","Washington County",28151,12188,4870,17137
"MS","Wayne County",28153,4116,6080,10269
"MS","Webster County",28155,1087,3684,4820
"MS","Wilkinson County",28157,2940,1275,4238
"MS","Winston County",28159,4557,5147,9758
"MS","Yalobusha County",28161,2984,3261,6293
"MS","Yazoo County",28163,6220,4560,10853
"MT","Beaverhead County",30001,1347,3251,4749
"MT","Big Horn County",30003,2830,1655,4561
"MT","Blaine County",30005,1598,1169,2832
"MT","Broadwater County",30007,761,2150,3005
"MT","Carbon County",30009,2126,3513,5806
"MT","Carter County",30011,96,678,794
"MT","Cascade County",30013,14949,18039,33952
"MT","Chouteau County",30015,969,1751,2804
"MT","Custer County",30017,1824,3353,5336
"MT","Daniels County",30019,236,735,1001
"MT","Dawson County",30021,1219,3024,4417
"MT","Deer Lodge County",30023,2829,1431,4408
"MT","Fallon County",30025,236,1123,1399
"MT","Fergus County",30027,1628,4243,6044
"MT","Flathead County",30029,13534,27694,42465
"MT","Gallatin County",30031,21534,24051,47113
"MT","Garfield County",30033,66,622,700
"MT","Glacier County",30035,2784,1391,4287
"MT","Golden Valley County",30037,110,351,479
"MT","Granite County",30039,533,1107,1705
"MT","Hill County",30041,3372,3133,6757
"MT","Jefferson County",30043,2256,4042,6490
"MT","Judith Basin County",30045,336,852,1212
"MT","Lake County",30047,5715,7084,13156
"MT","Lewis and Clark County",30049,15479,16673,33032
"MT","Liberty County",30051,257,698,983
"MT","Lincoln County",30053,2544,6045,8869
"MT","Madison County",30057,1285,3115,4511
"MT","McCone County",30055,221,742,988
"MT","Meagher County",30059,269,670,972
"MT","Mineral County",30061,698,1212,2009
"MT","Missoula County",30063,34380,23285,59374
"MT","Musselshell County",30065,482,1792,2353
"MT","Park County",30067,3728,4637,8634
"MT","Petroleum County",30069,49,240,298
"MT","Phillips County",30071,471,1688,2228
"MT","Pondera County",30073,969,1666,2704
"MT","Powder River County",30075,170,833,1019
"MT","Powell County",30077,884,1798,2763
"MT","Prairie County",30079,167,518,701
"MT","Ravalli County",30081,6466,12817,19797
"MT","Richland County",30083,992,3479,4602
"MT","Roosevelt County",30085,2044,1503,3618
"MT","Rosebud County",30087,1478,2035,3610
"MT","Sanders County",30089,1716,3971,5888
"MT","Sheridan County",30091,661,1203,1920
"MT","Silver Bow County",30093,10782,5374,16617
"MT","Stillwater County",30095,1209,3237,4560
"MT","Sweet Grass County",30097,473,1584,2105
"MT","Teton County",30099,1073,2091,3250
"MT","Toole County",30101,582,1440,2102
"MT","Treasure County",30103,114,317,453
"MT","Valley County",30105,1386,2337,3860
"MT","Wheatland County",30107,272,690,989
"MT","Wibaux County",30109,25,421,544
"MT","Yellowstone County",30111,26275,40421,68561
"NC","Alamance County",37001,28341,37712,66638
"NC","Alexander County",37003,4591,12207,17060
"NC","Alleghany County",37005,1574,3378,5025
"NC","Anson County",37007,6894,4125,11072
"NC","Ashe County",37009,4100,8207,12486
"NC","Avery County",37011,1861,5708,7657
"NC","Beaufort County",37013,9399,13918,23468
"NC","Bertie County",37015,6537,3367,9941
"NC","Bladen County",37017,8277,7947,16351
"NC","Brunswick County",37019,21932,34587,56985
"NC","Buncombe County",37021,70066,54429,126201
"NC","Burke County",37023,13577,22109,36116
"NC","Cabarrus County",37025,32453,49125,82445
"NC","Caldwell County",37027,10795,23069,34338
"NC","Camden County",37029,1456,2995,4520
"NC","Carteret County",37031,10197,24598,35124
"NC","Caswell County",37033,5183,5471,10736
"NC","Catawba County",37035,23954,44386,69102
"NC","Chatham County",37037,18252,16578,35157
"NC","Cherokee County",37039,3339,9201,12695
"NC","Chowan County",37041,3507,3872,7424
"NC","Clay County",37043,1573,3952,5592
"NC","Cleveland County",37045,16734,25440,42542
"NC","Columbus County",37047,10973,12863,24017
"NC","Craven County",37049,18556,26654,45585
"NC","Cumberland County",37051,74991,50191,126092
"NC","Currituck County",37053,3521,7431,11153
"NC","Dare County",37055,7258,10102,17614
"NC","Davidson County",37057,20291,48935,69994
"NC","Davie County",37059,5652,14568,20418
"NC","Duplin County",37061,8923,11330,20375
"NC","Durham County",37063,109185,33326,143828
"NC","Edgecombe County",37065,18249,8494,26826
"NC","Forsyth County",37067,91606,79177,172332
"NC","Franklin County",37069,13317,14480,28059
"NC","Gaston County",37071,32903,55817,89638
"NC","Gates County",37073,2745,2532,5310
"NC","Graham County",37075,1115,2743,3910
"NC","Granville County",37077,13529,12332,26068
"NC","Greene County",37079,3761,4393,8194
"NC","Guilford County",37081,145483,103964,251529
"NC","Halifax County",37083,16931,8686,25724
"NC","Harnett County",37085,16858,25070,42343
"NC","Haywood County",37087,11742,15553,27679
"NC","Henderson County",37089,18519,32860,51961
"NC","Hertford County",37091,7815,3001,10872
"NC","Hoke County",37093,9915,6721,16800
"NC","Hyde County",37095,1157,1183,2358
"NC","Iredell County",37097,25952,49071,75762
"NC","Jackson County",37099,8052,8224,16556
"NC","Johnston County",37101,27052,48206,76021
"NC","Jones County",37103,2335,2825,5192
"NC","Lee County",37105,10577,13000,23800
"NC","Lenoir County",37107,13350,13763,27247
"NC","Lincoln County",37109,10980,25184,36532
"NC","Macon County",37113,5692,10817,16750
"NC","Madison County",37115,4466,5379,10023
"NC","Martin County",37117,6514,5963,12541
"NC","McDowell County",37111,6006,11732,17953
"NC","Mecklenburg County",37119,270705,170490,445062
"NC","Mitchell County",37121,1810,5778,7673
"NC","Montgomery County",37123,4689,6389,11178
"NC","Moore County",37125,16371,29336,46044
"NC","Nash County",37127,24214,23769,48235
"NC","New Hanover County",37129,48038,52792,102067
"NC","Northampton County",37131,7210,3474,10719
"NC","Onslow County",37133,18115,31695,50353
"NC","Orange County",37135,53404,21398,75848
"NC","Pamlico County",37137,2632,4032,6712
"NC","Pasquotank County",37139,9970,7216,17343
"NC","Pender County",37141,9455,14368,24036
"NC","Perquimans County",37143,2747,3814,6621
"NC","Person County",37145,8384,10467,19008
"NC","Pitt County",37147,40701,35534,76814
"NC","Polk County",37149,4000,6219,10323
"NC","Randolph County",37151,14675,44913,60202
"NC","Richmond County",37153,9747,9236,19127
"NC","Robeson County",37155,23957,17093,41380
"NC","Rockingham County",37157,16170,25037,41549
"NC","Rowan County",37159,22529,38622,61803
"NC","Rutherford County",37161,9277,18797,28373
"NC","Sampson County",37163,11496,14358,26005
"NC","Scotland County",37165,8131,5799,14020
"NC","Stanly County",37167,8287,19698,28276
"NC","Stokes County",37169,5969,15142,21396
"NC","Surry County",37171,9005,19753,29096
"NC","Swain County",37173,2618,2976,5705
"NC","Transylvania County",37175,6740,9522,16469
"NC","Tyrrell County",37177,835,929,1775
"NC","Union County",37179,32032,60468,93389
"NC","Vance County",37181,13286,7406,20770
"NC","Wake County",37183,286939,232933,526805
"NC","Warren County",37185,6635,3111,9777
"NC","Washington County",37187,3811,2615,6456
"NC","Watauga County",37189,13371,14124,28168
"NC","Wayne County",37191,23154,27536,50988
"NC","Wilkes County",37193,8089,20410,28852
"NC","Wilson County",37195,20745,17904,38890
"NC","Yadkin County",37197,3928,12500,16657
"NC","Yancey County",37199,3954,5249,9344
"ND","Adams County",38001,328,916,1281
"ND","Barnes County",38003,2389,2953,5471
"ND","Benson County",38005,1232,867,2148
"ND","Billings County",38007,89,472,577
"ND","Bottineau County",38009,1163,2246,3484
"ND","Bowman County",38011,412,1277,1728
"ND","Burke County",38013,230,766,1015
"ND","Burleigh County",38015,14036,27811,42876
"ND","Cass County",38017,34632,36792,73275
"ND","Cavalier County",38019,818,1192,2054
"ND","Dickey County",38021,849,1601,2513
"ND","Divide County",38023,382,731,1151
"ND","Dunn County",38025,493,1494,2002
"ND","Eddy County",38027,484,631,1147
"ND","Emmons County",38029,383,1430,1862
"ND","Foster County",38031,604,1028,1674
"ND","Golden Valley County",38033,161,740,924
"ND","Grand Forks County",38035,14008,15044,29796
"ND","Grant County",38037,331,1012,1383
"ND","Griggs County",38039,535,770,1335
"ND","Hettinger County",38041,313,998,1351
"ND","Kidder County",38043,393,870,1310
"ND","LaMoure County",38045,737,1374,2179
"ND","Logan County",38047,221,799,1042
"ND","McHenry County",38049,924,1651,2653
"ND","McIntosh County",38051,456,1028,1510
"ND","McKenzie County",38053,926,2450,3423
"ND","McLean County",38055,1660,3130,4894
"ND","Mercer County",38057,1161,3132,4394
"ND","Morton County",38059,4467,8669,13510
"ND","Mountrail County",38061,1401,1960,3444
"ND","Nelson County",38063,766,862,1668
"ND","Oliver County",38065,281,693,1010
"ND","Pembina County",38067,1245,1893,3226
"ND","Pierce County",38069,656,1462,2162
"ND","Ramsey County",38071,2162,2659,4971
"ND","Ransom County",38073,1341,1008,2412
"ND","Renville County",38075,398,850,1272
"ND","Richland County",38077,3190,4213,7549
"ND","Rolette County",38079,3351,1090,4528
"ND","Sargent County",38081,1073,876,1987
"ND","Sheridan County",38083,161,637,808
"ND","Sioux County",38085,900,223,1138
"ND","Slope County",38087,83,341,434
"ND","Stark County",38089,2805,8509,11539
"ND","Steele County",38091,515,495,1028
"ND","Stutsman County",38093,3561,5641,9431
"ND","Towner County",38095,511,619,1164
"ND","Traill County",38097,1784,1963,3841
"ND","Walsh County",38099,2118,2809,5061
"ND","Ward County",38101,8412,16176,25231
"ND","Wells County",38103,671,1646,2359
"ND","Williams County",38105,2288,7087,9600
"NE","Adams County",31001,3991,8235,12451
"NE","Antelope County",31003,571,2585,3209
"NE","Arthur County",31005,30,227,261
"NE","Banner County",31007,55,339,402
"NE","Blaine County",31009,29,268,301
"NE","Boone County",31011,615,2136,2799
"NE","Box Butte County",31013,1634,2795,4541
"NE","Boyd County",31015,186,852,1047
"NE","Brown County",31017,223,1298,1545
"NE","Buffalo County",31019,5266,13378,19057
"NE","Burt County",31021,1280,2016,3343
"NE","Butler County",31023,1028,2729,3818
"NE","Cass County",31025,4298,7453,11952
"NE","Cedar County",31027,952,3231,4260
"NE","Chase County",31029,252,1573,1849
"NE","Cherry County",31031,436,2557,3052
"NE","Cheyenne County",31033,983,3134,4197
"NE","Clay County",31035,662,2213,2916
"NE","Colfax County",31037,959,2045,3047
"NE","Cuming County",31039,1015,2858,3928
"NE","Custer County",31041,1066,4251,5414
"NE","Dakota County",31043,2831,3048,5977
"NE","Dawes County",31045,1102,2435,3634
"NE","Dawson County",31047,2157,5370,7680
"NE","Deuel County",31049,215,763,1012
"NE","Dixon County",31051,870,1745,2666
"NE","Dodge County",31053,5588,8937,14759
"NE","Douglas County",31055,99261,108319,210501
"NE","Dundy County",31057,176,791,981
"NE","Fillmore County",31059,794,1972,2815
"NE","Franklin County",31061,381,1110,1527
"NE","Frontier County",31063,381,1005,1422
"NE","Furnas County",31065,422,1767,2215
"NE","Gage County",31067,3870,5470,9552
"NE","Garden County",31069,242,829,1088
"NE","Garfield County",31071,147,762,928
"NE","Gosper County",31073,230,732,975
"NE","Grant County",31075,30,322,363
"NE","Greeley County",31077,340,820,1181
"NE","Hall County",31079,6971,12412,19721
"NE","Hamilton County",31081,1136,3582,4824
"NE","Harlan County",31083,311,1248,1584
"NE","Hayes County",31085,50,473,535
"NE","Hitchcock County",31087,310,1386,1739
"NE","Holt County",31089,862,3789,4749
"NE","Hooker County",31091,59,330,394
"NE","Howard County",31093,914,1890,2856
"NE","Jefferson County",31095,1185,2156,3416
"NE","Johnson County",31097,790,1223,2057
"NE","Kearney County",31099,761,2341,3156
"NE","Keith County",31101,920,3036,4026
"NE","Keya Paha County",31103,80,392,481
"NE","Kimball County",31105,391,1222,1665
"NE","Knox County",31107,1055,2878,4015
"NE","Lancaster County",31109,59970,61177,123206
"NE","Lincoln County",31111,4350,10545,15266
"NE","Logan County",31113,68,356,431
"NE","Loup County",31115,62,290,356
"NE","Madison County",31119,3368,9874,13512
"NE","McPherson County",31117,41,237,290
"NE","Merrick County",31121,921,2477,3457
"NE","Morrill County",31123,450,1658,2152
"NE","Nance County",31125,477,1098,1604
"NE","Nemaha County",31127,1089,1979,3126
"NE","Nuckolls County",31129,567,1563,2170
"NE","Otoe County",31131,2542,4226,6905
"NE","Pawnee County",31133,396,897,1330
"NE","Perkins County",31135,237,1133,1391
"NE","Phelps County",31137,875,3372,4336
"NE","Pierce County",31139,637,2707,3414
"NE","Platte County",31141,3095,9963,13249
"NE","Polk County",31143,527,1886,2446
"NE","Red Willow County",31145,940,3855,4868
"NE","Richardson County",31147,1180,2407,3680
"NE","Rock County",31149,103,669,784
"NE","Saline County",31151,2232,2518,4832
"NE","Sarpy County",31153,24709,40318,66166
"NE","Saunders County",31155,3279,6725,10203
"NE","Scotts Bluff County",31157,4193,9427,13867
"NE","Seward County",31159,2362,4947,7445
"NE","Sheridan County",31161,389,2010,2450
"NE","Sherman County",31163,549,919,1508
"NE","Sioux County",31165,101,623,735
"NE","Stanton County",31167,607,1945,2623
"NE","Thayer County",31169,724,1853,2627
"NE","Thomas County",31171,42,360,408
"NE","Thurston County",31173,1153,823,1993
"NE","Valley County",31175,494,1643,2168
"NE","Washington County",31177,3103,6857,10121
"NE","Wayne County",31179,1074,2493,3659
"NE","Webster County",31181,440,1255,1730
"NE","Wheeler County",31183,93,345,446
"NE","York County",31185,1352,4814,6246
"NH","Belknap County",33001,15884,17568,33771
"NH","Carroll County",33003,13977,14207,28464
"NH","Cheshire County",33005,25329,15135,41071
"NH","Coos County",33007,9091,6342,15614
"NH","Grafton County",33009,29826,18207,48765
"NH","Hillsborough County",33011,101499,98103,202765
"NH","Merrimack County",33013,44635,34451,80054
"NH","Rockingham County",33015,80096,87809,169794
"NH","Strafford County",33017,36026,26779,63762
"NH","Sullivan County",33019,12166,9269,21814
