"state","county","FIPS","votes_dem_16","votes_gop_16","votes_total_16"
"MI","Lake County",26085,1939,3159,5328
"MI","Lapeer County",26087,12734,30037,45126
"MI","Leelanau County",26089,6774,7239,14757
"MI","Lenawee County",26091,16750,26428,45895
"MI","Livingston County",26093,34378,65665,105577
"MI","Luce County",26095,681,1756,2576
"MI","Mackinac County",26097,2085,3740,6088
"MI","Macomb County",26099,176238,224589,418773
"MI","Manistee County",26101,4979,6915,12598
"MI","Marquette County",26103,16042,14646,32897
"MI","Mason County",26105,5281,8505,14658
"MI","Mecosta County",26107,5827,10305,17149
"MI","Menominee County",26109,3539,6704,10765
"MI","Midland County",26111,15655,23877,42379
"MI","Missaukee County",26113,1565,5386,7301
"MI","Monroe County",26115,26859,43255,74101
"MI","Montcalm County",26117,7874,16907,26556
"MI","Montmorency County",26119,1286,3498,5008
"MI","Muskegon County",26121,36640,35962,77114
"MI","Newaygo County",26123,6212,15174,22605
"MI","Oakland County",26125,342976,289127,663255
"MI","Oceana County",26127,3973,7228,11903
"MI","Ogemaw County",26129,3030,6827,10386
"MI","Ontonagon County",26131,1175,2069,3420
"MI","Osceola County",26133,2705,7336,10597
"MI","Oscoda County",26135,1044,2843,4062
"MI","Otsego County",26137,3556,8266,12529
"MI","Ottawa County",26139,46276,90456,145405
"MI","Presque Isle County",26141,2400,4486,7215
"MI","Roscommon County",26143,4287,8141,13036
"MI","Saginaw County",26145,44395,45469,94198
"MI","Sanilac County",26151,4873,13446,19243
"MI","Schoolcraft County",26153,1369,2556,4151
"MI","Shiawassee County",26155,12547,19232,34044
"MI","St. Clair County",26147,24553,49067,77994
"MI","St. Joseph County",26149,7529,14886,23765
"MI","Tuscola County",26157,7493,17421,26157
"MI","Van Buren County",26159,13258,17890,33213
"MI","Washtenaw County",26161,128025,50335,187201
"MI","Wayne County",26163,517842,228908,775450
"MI","Wexford County",26165,4436,10000,15279
"MN","Aitkin County",27001,3134,5516,9185
"MN","Anoka County",27003,75499,93341,184084
"MN","Becker County",27005,5208,10880,17090
"MN","Beltrami County",27007,8688,10783,21316
"MN","Benton County",27009,5640,12872,19911
"MN","Big Stone County",27011,921,1607,2729
"MN","Blue Earth County",27013,14428,15667,33256
"MN","Brown County",27015,3763,8708,13663
"MN","Carlton County",27017,8460,8160,18059
"MN","Carver County",27019,21508,29057,55102
"MN","Cass County",27021,4949,9982,15885
"MN","Chippewa County",27023,1978,3764,6182
"MN","Chisago County",27025,9279,18441,30009
"MN","Clay County",27027,12974,13549,29108
"MN","Clearwater County",27029,1100,2925,4225
"MN","Cook County",27031,1912,1156,3360
"MN","Cottonwood County",27033,1678,3679,5697
"MN","Crow Wing County",27035,10982,22287,35568
"MN","Dakota County",27037,110251,99624,228659
"MN","Dodge County",27039,3102,6527,10564
"MN","Douglas County",27041,6227,13966,21623
"MN","Faribault County",27043,2153,4659,7355
"MN","Fillmore County",27045,3872,6271,10976
"MN","Freeborn County",27047,6041,8808,15929
"MN","Goodhue County",27049,9446,14041,25538
"MN","Grant County",27051,1104,2063,3453
"MN","Hennepin County",27053,429283,191768,672644
"MN","Houston County",27055,4145,5616,10515
"MN","Hubbard County",27057,3432,7269,11423
"MN","Isanti County",27059,5656,13635,20875
"MN","Itasca County",27061,9015,12920,23650
"MN","Jackson County",27063,1492,3609,5453
"MN","Kanabec County",27065,2327,5230,8125
"MN","Kandiyohi County",27067,7266,12785,21648
"MN","Kittson County",27069,823,1349,2363
"MN","Koochiching County",27071,2306,3569,6313
"MN","Lac qui Parle County",27073,1301,2294,3835
"MN","Lake County",27075,3077,2932,6472
"MN","Lake of the Woods County",27077,553,1540,2230
"MN","Le Sueur County",27079,4623,9182,14867
"MN","Lincoln County",27081,860,1930,3002
"MN","Lyon County",27083,3825,7256,12129
"MN","Mahnomen County",27087,930,991,2074
"MN","Marshall County",27089,1225,3208,4794
"MN","Martin County",27091,2733,7062,10469
"MN","McLeod County",27085,4978,12155,18684
"MN","Meeker County",27093,3192,8103,12198
"MN","Mille Lacs County",27095,3709,8340,12948
"MN","Morrison County",27097,3637,12925,17534
"MN","Mower County",27099,7444,8826,17587
"MN","Murray County",27101,1295,2974,4642
"MN","Nicollet County",27103,7886,8436,17914
"MN","Nobles County",27105,2733,5299,8592
"MN","Norman County",27107,1264,1699,3232
"MN","Olmsted County",27109,36266,35668,79277
"MN","Otter Tail County",27111,9339,20939,32284
"MN","Pennington County",27113,2146,4000,6671
"MN","Pine County",27115,4580,8191,13729
"MN","Pipestone County",27117,1127,3338,4779
"MN","Polk County",27119,4712,8979,14698
"MN","Pope County",27121,2106,3793,6294
"MN","Ramsey County",27123,176929,70778,269161
"MN","Red Lake County",27125,540,1141,1871
"MN","Redwood County",27127,1887,5137,7566
"MN","Renville County",27129,2117,4890,7563
"MN","Rice County",27131,14437,15429,32217
"MN","Rock County",27133,1373,3091,4807
"MN","Roseau County",27135,1856,5451,7767
"MN","Scott County",27139,28502,39948,74390
"MN","Sherburne County",27141,13299,31049,47938
"MN","Sibley County",27143,1954,5193,7727
"MN","St. Louis County",27137,57769,44631,111260
"MN","Stearns County",27145,25575,47618,78985
"MN","Steele County",27147,6239,11198,19040
"MN","Stevens County",27149,2116,2800,5350
"MN","Swift County",27151,1679,2962,4968
"MN","Todd County",27153,2783,8485,11944
"MN","Traverse County",27155,631,1050,1791
"MN","Wabasha County",27157,3866,6989,11764
"MN","Wadena County",27159,1684,4837,6894
"MN","Waseca County",27161,2838,5967,9579
"MN","Washington County",27163,67086,64429,142843
"MN","Watonwan County",27165,1814,2768,4971
"MN","Wilkin County",27167,893,2129,3279
"MN","Winona County",27169,11366,12122,25852
"MN","Wright County",27171,20336,43274,69154
"MN","Yellow Medicine County",27173,1524,3382,5253
"MO","Adair County",29001,3495,6019,10137
"MO","Andrew County",29003,2045,6665,9140
"MO","Atchison County",29005,541,2059,2723
"MO","Audrain County",29007,2567,6981,10043
"MO","Barry County",29009,2710,11427,14604
"MO","Barton County",29011,795,4958,5932
"MO","Bates County",29013,1617,6000,8021
"MO","Benton County",29015,2024,7212,9584
"MO","Bollinger County",29017,705,4827,5669
"MO","Boone County",29019,41072,36146,83312
"MO","Buchanan County",29021,12010,21315,35563
"MO","Butler County",29023,3036,13647,17232
"MO","Caldwell County",29025,837,3231,4309
"MO","Callaway County",29027,4988,13052,19127
"MO","Camden County",29029,4706,16721,22182
"MO","Cape Girardeau County",29031,8468,26939,36875
"MO","Carroll County",29033,745,3480,4361
"MO","Carter County",29035,436,2323,2842
"MO","Cass County",29037,14816,33006,50715
"MO","Cedar County",29039,1010,5019,6278
"MO","Chariton County",29041,888,2948,3962
"MO","Christian County",29043,8505,30941,41394
"MO","Clark County",29045,724,2458,3316
"MO","Clay County",29047,45182,57328,109237
"MO","Clinton County",29049,2572,7058,10197
"MO","Cole County",29051,10907,24610,37261
"MO","Cooper County",29053,1932,5623,7976
"MO","Crawford County",29055,1824,7724,9920
"MO","Dade County",29057,637,3184,3951
"MO","Dallas County",29059,1271,5895,7440
"MO","Daviess County",29061,730,2763,3689
"MO","DeKalb County",29063,824,3540,4590
"MO","Dent County",29065,978,5599,6778
"MO","Douglas County",29067,984,5486,6664
"MO","Dunklin County",29069,2360,8026,10574
"MO","Franklin County",29071,12339,35420,50045
"MO","Gasconade County",29073,1519,5670,7444
"MO","Gentry County",29075,605,2304,3033
"MO","Greene County",29077,42400,77387,127609
"MO","Grundy County",29079,780,3462,4413
"MO","Harrison County",29081,574,2965,3682
"MO","Henry County",29083,2356,7072,9855
"MO","Hickory County",29085,1016,3539,4717
"MO","Holt County",29087,346,1926,2348
"MO","Howard County",29089,1279,3277,4851
"MO","Howell County",29091,2880,13888,17415
"MO","Iron County",29093,933,3173,4260
"MO","Jackson County",29095,163723,114777,294063
"MO","Jasper County",29097,10565,35058,48179
"MO","Jefferson County",29099,31546,68973,105969
"MO","Johnson County",29101,5924,13702,21087
"MO","Knox County",29103,379,1413,1867
"MO","Laclede County",29105,2543,12834,15959
"MO","Lafayette County",29107,4047,10977,15815
"MO","Lawrence County",29109,2898,13084,16674
"MO","Lewis County",29111,933,3343,4452
"MO","Lincoln County",29113,5561,18111,24857
"MO","Linn County",29115,1239,4084,5572
"MO","Livingston County",29117,1265,4879,6408
"MO","Macon County",29121,1518,5794,7579
"MO","Madison County",29123,1005,4102,5318
"MO","Maries County",29125,794,3559,4498
"MO","Marion County",29127,2993,9418,12902
"MO","McDonald County",29119,1329,6599,8233
"MO","Mercer County",29129,216,1486,1739
"MO","Miller County",29131,1750,9285,11414
"MO","Mississippi County",29133,1458,3600,5165
"MO","Moniteau County",29135,1237,5344,6808
"MO","Monroe County",29137,853,3159,4147
"MO","Montgomery County",29139,1118,4124,5424
"MO","Morgan County",29141,1768,6757,8815
"MO","New Madrid County",29143,1933,5270,7352
"MO","Newton County",29145,4988,20546,26506
"MO","Nodaway County",29147,2529,6379,9439
"MO","Oregon County",29149,865,3668,4664
"MO","Osage County",29151,998,5845,7078
"MO","Ozark County",29153,724,3639,4501
"MO","Pemiscot County",29155,1946,3964,6025
"MO","Perry County",29157,1520,6907,8732
"MO","Pettis County",29159,4322,12792,18045
"MO","Phelps County",29161,4761,12699,18499
"MO","Pike County",29163,1806,5274,7375
"MO","Platte County",29165,18915,24975,46641
"MO","Polk County",29167,2630,10435,13709
"MO","Pulaski County",29169,2918,9870,13443
"MO","Putnam County",29171,352,1936,2342
"MO","Ralls County",29173,1138,3969,5266
"MO","Randolph County",29175,2283,7529,10309
"MO","Ray County",29177,3088,7103,10835
"MO","Reynolds County",29179,540,2402,3032
"MO","Ripley County",29181,830,4520,5518
"MO","Saline County",29195,2787,5977,9245
"MO","Schuyler County",29197,354,1505,1933
"MO","Scotland County",29199,365,1525,1968
"MO","Scott County",29201,3574,13168,17244
"MO","Shannon County",29203,776,2966,3904
"MO","Shelby County",29205,606,2524,3252
"MO","St. Charles County",29183,68225,120899,199513
"MO","St. Clair County",29185,936,3501,4630
"MO","St. Francois County",29187,6250,17467,24714
"MO","St. Louis County",29189,280866,199081,503493
"MO","St. Louis city",29510,101487,20281,127403
"MO","Ste. Genevieve County",29186,2540,5495,8459
"MO","Stoddard County",29207,1873,11077,13278
"MO","Stone County",29209,2886,13149,16538
"MO","Sullivan County",29211,526,1884,2484
"MO","Taney County",29213,4367,18240,23399
"MO","Texas County",29215,1728,8875,10935
"MO","Vernon County",29217,1706,6526,8576
"MO","Warren County",29219,3915,11109,15766
"MO","Washington County",29221,1926,7047,9279
"MO","Wayne County",29223,946,4640,5738
"MO","Webster County",29225,3173,12829,16690
"MO","Worth County",29227,195,808,1046
"MO","Wright County",29229,1166,6703,8086
"MS","Adams County",28001,6921,5125,12214
"MS","Alcorn County",28003,2684,11817,14781
"MS","Amite County",28005,2688,4282,7033
"MS","Attala County",28007,2847,4288,7242
"MS","Benton County",28009,1713,2240,3996
"MS","Bolivar County",28011,8410,4251,12831
"MS","Calhoun County",28013,1884,4360,6339
"MS","Carroll County",28015,1648,3774,5470
"MS","Chickasaw County",28017,3649,4127,7890
"MS","Choctaw County",28019,1198,2763,4020
"MS","Claiborne County",28021,2523,414,2954
"MS","Clarke County",28023,2556,5088,7713
"MS","Clay County",28025,5695,4136,9960
"MS","Coahoma County",28027,6378,2426,8912
"MS","Copiah County",28029,6203,5576,11906
"MS","Covington County",28031,3267,5423,8790
"MS","DeSoto County",28033,19892,42155,64022
"MS","Forrest County",28035,11271,15149,27284
"MS","Franklin County",28037,1471,2685,4219
"MS","George County",28039,1013,8652,9831
"MS","Greene County",28041,956,4309,5325
"MS","Grenada County",28043,4386,5940,10442
"MS","Hancock County",28045,3320,13720,17517
"MS","Harrison County",28047,20679,39710,62076
"MS","Hinds County",28049,64922,24919,91536
"MS","Holmes County",28051,5820,1151,7045
"MS","Humphreys County",28053,2652,924,3599
"MS","Issaquena County",28055,395,298,699
"MS","Itawamba County",28057,1100,8385,9634
"MS","Jackson County",28059,13087,31204,45465
"MS","Jasper County",28061,4367,4032,8468
"MS","Jefferson County",28063,3337,489,3859
"MS","Jefferson Davis County",28065,3720,2466,6237
"MS","Jones County",28067,7748,20076,28250
"MS","Kemper County",28069,2827,1778,4639
"MS","Lafayette County",28071,7968,10872,19642
"MS","Lamar County",28073,5044,18493,24179
"MS","Lauderdale County",28075,10910,17574,28967
"MS","Lawrence County",28077,2181,4072,6329
"MS","Leake County",28079,3579,4775,8436
"MS","Lee County",28081,9635,21695,31974
"MS","Leflore County",28083,6677,2757,9566
"MS","Lincoln County",28085,4458,10550,15193
"MS","Lowndes County",28087,11545,13124,25139
"MS","Madison County",28089,18358,25607,45048
"MS","Marion County",28091,3572,7697,11443
"MS","Marshall County",28093,7944,6525,14698
"MS","Monroe County",28095,5485,10107,15781
"MS","Montgomery County",28097,1775,2334,4162
"MS","Neshoba County",28099,2668,7613,10438
"MS","Newton County",28101,2549,5929,8594
"MS","Noxubee County",28103,4330,1181,5538
"MS","Oktibbeha County",28105,7851,7671,16151
"MS","Panola County",28107,7300,7371,14854
"MS","Pearl River County",28109,2919,15530,18893
"MS","Perry County",28111,1220,4135,5432
"MS","Pike County",28113,7636,7748,15633
"MS","Pontotoc County",28115,2123,9442,11811
"MS","Prentiss County",28117,2067,7647,9871
"MS","Quitman County",28119,2303,998,3353
"MS","Rankin County",28121,13741,46168,61356
"MS","Scott County",28123,3999,5742,9867
"MS","Sharkey County",28125,1290,619,1926
"MS","Simpson County",28127,3871,7393,11416
"MS","Smith County",28129,1598,5877,7556
"MS","Stone County",28131,1400,4810,6368
"MS","Sunflower County",28133,6560,2768,9406
"MS","Tallahatchie County",28135,3337,2462,5870
"MS","Tate County",28137,3804,7385,11389
"MS","Tippah County",28139,1808,7182,9143
"MS","Tishomingo County",28141,990,7117,8310
"MS","Tunica County",28143,2577,840,3463
"MS","Union County",28145,1969,9161,11374
"MS","Walthall County",28147,2475,3374,5909
"MS","Warren County",28149,8518,9420,18287
"MS","Washington County",28151,9847,4541,14571
"MS","Wayne County",28153,3493,5957,9534
"MS","Webster County",28155,1001,3949,5024
"MS","Wilkinson County",28157,2826,1305,4174
"MS","Winston County",28159,3778,4874,8771
"MS","Yalobusha County",28161,2574,3366,6058
"MS","Yazoo County",28163,5221,4568,9892
"MT","Beaverhead County",30001,1115,3243,4676
"MT","Big Horn County",30003,2061,1833,4148
"MT","Blaine County",30005,1187,1259,2621
"MT","Broadwater County",30007,566,2329,3097
"MT","Carbon County",30009,1824,3729,5923
"MT","Carter County",30011,70,677,777
"MT","Cascade County",30013,12053,19343,33791
"MT","Chouteau County",30015,729,1676,2571
"MT","Custer County",30017,1172,3638,5145
"MT","Daniels County",30019,167,729,952
"MT","Dawson County",30021,786,3298,4297
"MT","Deer Lodge County",30023,2018,1736,4099
"MT","Fallon County",30025,154,1276,1474
"MT","Fergus County",30027,1196,4235,5782
"MT","Flathead County",30029,13233,30079,46144
"MT","Gallatin County",30031,23879,23360,52169
"MT","Garfield County",30033,34,653,715
"MT","Glacier County",30035,3076,1598,4969
"MT","Golden Valley County",30037,71,365,468
"MT","Granite County",30039,469,1185,1762
"MT","Hill County",30041,2350,3446,6347
"MT","Jefferson County",30043,1975,4099,6535
"MT","Judith Basin County",30045,232,867,1189
"MT","Lake County",30047,4703,7453,12898
"MT","Lewis and Clark County",30049,14331,16665,33697
"MT","Liberty County",30051,205,695,949
"MT","Lincoln County",30053,2040,6720,9250
"MT","Madison County",30057,1175,3280,4708
"MT","McCone County",30055,154,858,1056
"MT","Meagher County",30059,191,728,970
"MT","Mineral County",30061,515,1322,1974
"MT","Missoula County",30063,30740,21699,57271
"MT","Musselshell County",30065,331,1961,2404
"MT","Park County",30067,3521,4872,9056
"MT","Petroleum County",30069,30,276,319
"MT","Phillips County",30071,315,1715,2147
"MT","Pondera County",30073,737,1786,2692
"MT","Powder River County",30075,127,880,1047
"MT","Powell County",30077,549,2017,2768
"MT","Prairie County",30079,100,555,686
"MT","Ravalli County",30081,6166,14673,22063
"MT","Richland County",30083,669,3885,4812
"MT","Roosevelt County",30085,1504,1722,3486
"MT","Rosebud County",30087,969,2211,3357
"MT","Sanders County",30089,1211,4268,5871
"MT","Sheridan County",30091,476,1237,1825
"MT","Silver Bow County",30093,8545,6252,16122
"MT","Stillwater County",30095,904,3630,4816
"MT","Sweet Grass County",30097,398,1580,2077
"MT","Teton County",30099,803,2152,3143
"MT","Toole County",30101,399,1495,2018
"MT","Treasure County",30103,59,350,441
"MT","Valley County",30105,886,2697,3860
"MT","Wheatland County",30107,179,698,932
"MT","Wibaux County",30109,55,460,533
"MT","Yellowstone County",30111,21117,38675,64675
"NC","Alamance County",37001,29268,38235,69264
"NC","Alexander County",37003,3750,13826,18011
"NC","Alleghany County",37005,1300,3789,5214
"NC","Anson County",37007,5785,4480,10394
"NC","Ashe County",37009,3476,9353,13160
"NC","Avery County",37011,1670,6226,8060
"NC","Beaufort County",37013,8699,14478,23599
"NC","Bertie County",37015,5837,3476,9380
"NC","Bladen County",37017,7021,8511,15743
"NC","Brunswick County",37019,23117,42440,67255
"NC","Buncombe County",37021,74937,55339,134507
"NC","Burke County",37023,10930,25741,37638
"NC","Cabarrus County",37025,35048,53224,91002
"NC","Caldwell County",37027,8403,26499,35747
"NC","Camden County",37029,1266,3527,4939
"NC","Carteret County",37031,9806,26228,36919
"NC","Caswell County",37033,4549,5758,10515
"NC","Catawba County",37035,21050,48062,71065
"NC","Chatham County",37037,20953,17012,39080
"NC","Cherokee County",37039,2809,10711,13860
"NC","Chowan County",37041,2965,3983,7108
"NC","Clay County",37043,1352,4395,5885
"NC","Cleveland County",37045,14896,28394,44137
"NC","Columbus County",37047,8991,14177,23472
"NC","Craven County",37049,17481,27556,46231
"NC","Cumberland County",37051,70523,50593,124402
"NC","Currituck County",37053,2879,9070,12423
"NC","Dare County",37055,7079,11283,19009
"NC","Davidson County",37057,17328,52870,72013
"NC","Davie County",37059,5228,15502,21350
"NC","Duplin County",37061,8196,12151,20601
"NC","Durham County",37063,118783,27879,150543
"NC","Edgecombe County",37065,16152,8219,24653
"NC","Forsyth County",37067,92488,74793,172509
"NC","Franklin County",37069,12811,16320,29902
"NC","Gaston County",37071,30982,61467,94872
"NC","Gates County",37073,2371,2851,5328
"NC","Graham County",37075,761,3260,4094
"NC","Granville County",37077,12827,13500,26920
"NC","Greene County",37079,3570,4358,8013
"NC","Guilford County",37081,147949,97461,252087
"NC","Halifax County",37083,15642,8954,24881
"NC","Harnett County",37085,16452,27278,44955
"NC","Haywood County",37087,10414,18844,30156
"NC","Henderson County",37089,19664,35535,56810
"NC","Hertford County",37091,6886,3081,10100
"NC","Hoke County",37093,9608,7676,17847
"NC","Hyde County",37095,956,1275,2273
"NC","Iredell County",37097,24441,54164,80727
"NC","Jackson County",37099,7564,9706,18004
"NC","Johnston County",37101,28153,54082,84553
"NC","Jones County",37103,2041,2941,5039
"NC","Lee County",37105,10380,13625,24676
"NC","Lenoir County",37107,11752,13354,25500
"NC","Lincoln County",37109,9836,28653,39449
"NC","Macon County",37113,4841,12035,17336
"NC","Madison County",37115,3899,6735,10966
"NC","Martin County",37117,5814,5874,11852
"NC","McDowell County",37111,4645,14517,19557
"NC","Mecklenburg County",37119,292258,154303,461834
"NC","Mitchell County",37121,1585,6225,7948
"NC","Montgomery County",37123,4108,7070,11449
"NC","Moore County",37125,16148,30273,47746
"NC","Nash County",37127,23024,23142,46903
"NC","New Hanover County",37129,50219,54665,108737
"NC","Northampton County",37131,6113,3556,9761
"NC","Onslow County",37133,17156,36342,55364
"NC","Orange County",37135,59105,18373,79830
"NC","Pamlico County",37137,2427,4225,6772
"NC","Pasquotank County",37139,8455,8082,16964
"NC","Pender County",37141,9086,17317,27072
"NC","Perquimans County",37143,2291,4143,6595
"NC","Person County",37145,7772,11116,19303
"NC","Pitt County",37147,40967,35191,78264
"NC","Polk County",37149,3715,6738,10723
"NC","Randolph County",37151,13074,49156,63615
"NC","Richmond County",37153,8290,10199,18813
"NC","Robeson County",37155,18377,20294,39454
"NC","Rockingham County",37157,14057,26463,41374
"NC","Rowan County",37159,19208,42388,63078
"NC","Rutherford County",37161,7451,21694,29764
"NC","Sampson County",37163,10486,14761,25638
"NC","Scotland County",37165,7279,6212,13743
"NC","Stanly County",37167,7008,21788,29451
"NC","Stokes County",37169,4645,16976,22182
"NC","Surry County",37171,7438,23495,31663
"NC","Swain County",37173,2186,3557,5982
"NC","Transylvania County",37175,6520,10441,17440
"NC","Tyrrell County",37177,705,968,1700
"NC","Union County",37179,34051,66265,103596
"NC","Vance County",37181,12168,7304,19762
"NC","Wake County",37183,298353,193607,510940
"NC","Warren County",37185,6668,3302,10123
"NC","Washington County",37187,3490,2560,6115
"NC","Watauga County",37189,13953,13521,28769
"NC","Wayne County",37191,21520,27360,49824
"NC","Wilkes County",37193,6596,23613,30844
"NC","Wilson County",37195,19527,17410,37593
"NC","Yadkin County",37197,3140,13815,17350
"NC","Yancey County",37199,3181,6367,9808
"ND","Adams County",38001,216,904,1206
"ND","Barnes County",38003,1597,3156,5253
"ND","Benson County",38005,842,927,1940
"ND","Billings County",38007,58,492,592
"ND","Bottineau County",38009,734,2482,3437
"ND","Bowman County",38011,227,1445,1769
"ND","Burke County",38013,118,879,1031
"ND","Burleigh County",38015,10865,32499,46874
"ND","Cass County",38017,31291,39738,78807
"ND","Cavalier County",38019,476,1356,1969
"ND","Dickey County",38021,551,1656,2372
"ND","Divide County",38023,243,860,1187
"ND","Dunn County",38025,356,1753,2199
"ND","Eddy County",38027,354,790,1219
"ND","Emmons County",38029,215,1672,1959
"ND","Foster County",38031,346,1237,1699
"ND","Golden Valley County",38033,99,793,942
"ND","Grand Forks County",38035,10828,16325,29711
"ND","Grant County",38037,187,1098,1361
"ND","Griggs County",38039,298,847,1247
"ND","Hettinger County",38041,168,1032,1261
"ND","Kidder County",38043,179,1106,1358
"ND","LaMoure County",38045,500,1475,2115
"ND","Logan County",38047,112,867,1030
"ND","McHenry County",38049,474,1991,2687
"ND","McIntosh County",38051,233,1095,1423
"ND","McKenzie County",38053,696,3661,4594
"ND","McLean County",38055,1070,3827,5206
"ND","Mercer County",38057,616,3715,4564
"ND","Morton County",38059,3077,11319,15547
"ND","Mountrail County",38061,1211,2551,4009
"ND","Nelson County",38063,536,1025,1694
"ND","Oliver County",38065,119,827,1002
"ND","Pembina County",38067,681,2204,3093
"ND","Pierce County",38069,431,1433,2020
"ND","Ramsey County",38071,1505,3216,5218
"ND","Ransom County",38073,836,1209,2317
"ND","Renville County",38075,200,978,1255
"ND","Richland County",38077,2064,4759,7460
"ND","Rolette County",38079,2097,1210,3662
"ND","Sargent County",38081,693,1088,1978
"ND","Sheridan County",38083,94,644,774
"ND","Sioux County",38085,758,256,1177
"ND","Slope County",38087,42,361,427
"ND","Stark County",38089,1745,9718,12115
"ND","Steele County",38091,361,537,984
"ND","Stutsman County",38093,2484,6706,9938
"ND","Towner County",38095,305,733,1137
"ND","Traill County",38097,1239,2263,3864
"ND","Walsh County",38099,1166,2991,4543
"ND","Ward County",38101,5792,18601,26861
"ND","Wells County",38103,419,1793,2352
"ND","Williams County",38105,1722,10033,12529
"NE","Adams County",31001,3272,9205,13172
"NE","Antelope County",31003,381,2717,3220
"NE","Arthur County",31005,16,237,263
"NE","Banner County",31007,18,355,390
"NE","Blaine County",31009,30,273,313
"NE","Boone County",31011,414,2299,2867
"NE","Box Butte County",31013,953,3550,4761
"NE","Boyd County",31015,128,978,1142
"NE","Brown County",31017,153,1380,1579
"NE","Buffalo County",31019,4690,14424,20477
"NE","Burt County",31021,928,2360,3523
"NE","Butler County",31023,690,3068,3914
"NE","Cass County",31025,3461,8388,12609
"NE","Cedar County",31027,572,3533,4360
"NE","Chase County",31029,171,1621,1851
"NE","Cherry County",31031,317,2623,3082
"NE","Cheyenne County",31033,702,3610,4569
"NE","Clay County",31035,470,2373,2973
"NE","Colfax County",31037,857,2171,3172
"NE","Cuming County",31039,712,3095,3988
"NE","Custer County",31041,635,4616,5489
"NE","Dakota County",31043,2904,4028,7259
"NE","Dawes County",31045,785,2559,3578
"NE","Dawson County",31047,2116,5935,8486
"NE","Deuel County",31049,120,809,977
"NE","Dixon County",31051,556,2041,2744
"NE","Dodge County",31053,4451,9736,14959
"NE","Douglas County",31055,105207,102151,219531
"NE","Dundy County",31057,89,823,949
"NE","Fillmore County",31059,610,2100,2879
"NE","Franklin County",31061,250,1345,1656
"NE","Frontier County",31063,161,1106,1310
"NE","Furnas County",31065,304,1915,2315
"NE","Gage County",31067,2930,6333,9854
"NE","Garden County",31069,153,869,1063
"NE","Garfield County",31071,121,819,968
"NE","Gosper County",31073,165,792,1000
"NE","Grant County",31075,20,367,394
"NE","Greeley County",31077,210,911,1165
"NE","Hall County",31079,6142,14139,21331
"NE","Hamilton County",31081,873,3763,4902
"NE","Harlan County",31083,219,1302,1582
"NE","Hayes County",31085,30,471,510
"NE","Hitchcock County",31087,158,1216,1440
"NE","Holt County",31089,522,4275,4979
"NE","Hooker County",31091,40,355,414
"NE","Howard County",31093,544,2284,2958
"NE","Jefferson County",31095,831,2387,3430
"NE","Johnson County",31097,560,1348,2051
"NE","Kearney County",31099,550,2519,3242
"NE","Keith County",31101,560,3203,3945
"NE","Keya Paha County",31103,39,458,514
"NE","Kimball County",31105,227,1317,1636
"NE","Knox County",31107,715,3181,4061
"NE","Lancaster County",31109,60533,60456,129803
"NE","Lincoln County",31111,2878,11992,15674
"NE","Logan County",31113,32,400,451
"NE","Loup County",31115,48,323,382
"NE","Madison County",31119,2663,10518,13956
"NE","McPherson County",31117,14,257,286
"NE","Merrick County",31121,601,2914,3707
"NE","Morrill County",31123,282,1788,2166
"NE","Nance County",31125,280,1257,1599
"NE","Nemaha County",31127,765,2068,3035
"NE","Nuckolls County",31129,348,1709,2153
"NE","Otoe County",31131,2017,4833,7279
"NE","Pawnee County",31133,279,970,1314
"NE","Perkins County",31135,160,1202,1418
"NE","Phelps County",31137,571,3832,4609
"NE","Pierce County",31139,382,3052,3580
"NE","Platte County",31141,2612,10864,14047
"NE","Polk County",31143,411,2019,2538
"NE","Red Willow County",31145,638,4212,5061
"NE","Richardson County",31147,798,2684,3666
"NE","Rock County",31149,70,687,793
"NE","Saline County",31151,1630,2849,4795
"NE","Sarpy County",31153,27704,44649,77781
"NE","Saunders County",31155,2509,7486,10598
"NE","Scotts Bluff County",31157,3151,9952,13895
"NE","Seward County",31159,1881,5451,7754
"NE","Sheridan County",31161,286,2192,2565
"NE","Sherman County",31163,338,1143,1553
"NE","Sioux County",31165,77,602,709
"NE","Stanton County",31167,417,2173,2748
"NE","Thayer County",31169,490,1993,2613
"NE","Thomas County",31171,30,344,387
"NE","Thurston County",31173,911,1013,2029
"NE","Valley County",31175,337,1770,2172
"NE","Washington County",31177,2606,7374,10584
"NE","Wayne County",31179,828,2675,3740
"NE","Webster County",31181,306,1320,1687
"NE","Wheeler County",31183,62,377,459
"NE","York County",31185,1181,4686,6256
"NH","Belknap County",33001,13517,19315,34462
"NH","Carroll County",33003,12987,14635,29063
"NH","Cheshire County",33005,22064,16876,41080
"NH","Coos County",33007,6558,7951,15255
"NH","Grafton County",33009,28510,19010,50065
"NH","Hillsborough County",33011,99589,100013,210622
"NH","Merrimack County",33013,40198,37674,81982
"NH","Rockingham County",33015,79994,90447,179005
"NH","Strafford County",33017,34894,29072,67918
"NH","Sullivan County",33019,10210,10796,22101
"NJ","Atlantic County",34001,54472,47882,105738
"NJ","Bergen County",34003,209251,163220,383965
"NJ","Burlington County",34005,108361,79539,194988
"NJ","Camden County",34007,142375,71020,220437
"NJ","Cape May County",34009,18626,28237,48375
"NJ","Cumberland County",34011,27045,24213,53018
"NJ","Essex County",34013,231031,62059,299808
